Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Dry_F1,Dry_Precision,Dry_Recall,Dry_PR_AUC,Wet_F1,Wet_Precision,Wet_Recall,Wet_PR_AUC
RF,0.9057050191339094,0.9110924916160003,0.9057371467483827,0.9060436769933977,0.9591217040934833,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_6', 'mfcc_3', 'wav_detail_lvl3_std', 'rms_mean', 'mfcc_1', 'mae', 'mfcc_std']",0.9113560134163872,0.8669097538742023,0.9606060606060606,0.9417008566240284,0.9000540248514317,0.9552752293577982,0.8508682328907048,0.9591217040934833
RF,0.9053059920073473,0.9088074532610099,0.9052888434910906,0.9055358049771458,0.9592732583643245,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl3_std', 'rms_mean', 'mae', 'mfcc_std', 'mfcc_5']",0.9099709583736689,0.8736059479553904,0.9494949494949495,0.9512949790756821,0.9006410256410257,0.9440089585666294,0.8610827374872319,0.9592732583643245
RF,0.9053059920073473,0.9088074532610099,0.9052888434910906,0.9055358049771458,0.9601118784295173,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'rms_mean', 'mfcc_1', 'mae', 'mfcc_std', 'mfcc_5']",0.9099709583736689,0.8736059479553904,0.9494949494949495,0.952234783393094,0.9006410256410257,0.9440089585666294,0.8610827374872319,0.9601118784295173
RF,0.9052865965304286,0.9091144856892888,0.905277494041539,0.9055358049771458,0.9634088814782588,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'mae', 'mfcc_std', 'mfcc_5']",0.9101449275362319,0.8722222222222222,0.9515151515151515,0.9533697622541942,0.9004282655246253,0.9460067491563554,0.8590398365679265,0.9634088814782588
RF,0.9052865965304286,0.9091144856892888,0.905277494041539,0.9055358049771458,0.965641200851069,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9101449275362319,0.8722222222222222,0.9515151515151515,0.9650873769667472,0.9004282655246253,0.9460067491563554,0.8590398365679265,0.965641200851069
RF,0.9052766018200102,0.9092732986431658,0.9052718193167631,0.9055358049771458,0.9621481264479711,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9102316602316602,0.8715341959334566,0.9525252525252526,0.9641261195665103,0.9003215434083601,0.9470124013528749,0.8580183861082737,0.9621481264479711
RF,0.9052766018200102,0.9092732986431658,0.9052718193167631,0.9055358049771458,0.9648660702965458,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'mfcc_std', 'mfcc_5']",0.9102316602316602,0.8715341959334566,0.9525252525252526,0.9624927777809598,0.9003215434083601,0.9470124013528749,0.8580183861082737,0.9648660702965458
RF,0.9052766018200102,0.9092732986431658,0.9052718193167631,0.9055358049771458,0.9670195119525495,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mae', 'mfcc_std', 'mfcc_5']",0.9102316602316602,0.8715341959334566,0.9525252525252526,0.9510499058800224,0.9003215434083601,0.9470124013528749,0.8580183861082737,0.9670195119525495
RF,0.9052560178315318,0.9096015592248925,0.9052604698672115,0.9055358049771458,0.9593979483621026,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9104046242774566,0.8701657458563536,0.9545454545454546,0.9589354710369544,0.9001074113856069,0.9490373725934315,0.8559754851889684,0.9593979483621026
RF,0.9052560178315318,0.9096015592248925,0.9052604698672115,0.9055358049771458,0.9545201761459391,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mfcc_1', 'mae', 'mfcc_std', 'mfcc_5']",0.9104046242774566,0.8701657458563536,0.9545454545454546,0.9486485943243843,0.9001074113856069,0.9490373725934315,0.8559754851889684,0.9545201761459391
